weight,dead,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity
278.398,alive,airbag,belted,0,m,75,1997,1994,deploy,driver,1,2
262.877,alive,none,none,0,f,29,1997,1985,unavail,driver,0,1
262.877,alive,none,belted,1,f,41,1997,1992,unavail,driver,0,1
520.253,alive,airbag,belted,1,f,43,1997,1995,nodeploy,driver,0,0
80.796,alive,airbag,belted,1,f,59,1997,1996,deploy,driver,1,3
80.796,alive,airbag,none,1,m,55,1997,1996,deploy,pass,1,3
80.796,alive,none,none,1,m,21,1997,1977,unavail,driver,0,0
80.796,alive,none,none,1,m,22,1997,1977,unavail,pass,0,0
43.986,alive,none,belted,0,m,25,1997,1990,unavail,driver,0,3
580.063,alive,none,none,1,m,38,1997,1986,unavail,pass,0,2
580.063,alive,none,none,1,m,25,1997,1990,unavail,driver,0,1
35.21,alive,none,none,1,m,17,1997,1986,unavail,driver,0,0
35.21,alive,none,none,1,m,17,1997,1986,unavail,pass,0,0
376.755,alive,none,belted,0,f,77,1997,1986,unavail,pass,0,2
376.755,alive,airbag,belted,1,f,83,1997,1994,deploy,driver,1,1
59.966,alive,airbag,belted,1,m,42,1997,1997,deploy,driver,1,1
3863.192,alive,airbag,belted,1,m,30,1997,1995,deploy,driver,1,0
6961.024,alive,none,belted,0,m,44,1997,1992,unavail,driver,0,2
66.066,alive,none,none,1,m,27,1997,1993,unavail,pass,0,3
6045.703,alive,airbag,belted,0,f,35,1997,1990,nodeploy,driver,0,1
42.012,dead,airbag,belted,0,m,26,1997,1994,deploy,driver,1,4
42.012,alive,airbag,belted,0,m,26,1997,1994,deploy,pass,1,1
81.606,alive,airbag,belted,1,f,38,1997,1995,deploy,driver,1,3
1005.933,alive,airbag,belted,1,m,71,1997,1993,deploy,driver,1,2
104.34,alive,airbag,belted,0,f,48,1997,1995,nodeploy,driver,0,3
104.34,alive,none,belted,1,f,28,1997,1988,unavail,driver,0,0
65.075,alive,none,belted,1,m,43,1997,1985,unavail,driver,0,3
65.075,alive,none,belted,0,m,60,1997,1986,unavail,driver,0,3
65.075,alive,none,belted,0,m,54,1997,1986,unavail,pass,0,3
42.075,dead,none,belted,0,m,26,1997,1990,unavail,driver,0,4
110.492,alive,airbag,belted,1,m,26,1997,1995,deploy,driver,1,2
110.492,alive,none,belted,1,f,61,1997,1995,unavail,pass,0,3
110.492,alive,airbag,belted,0,f,48,1997,1996,nodeploy,driver,0,2
110.492,alive,airbag,belted,0,f,60,1997,1996,nodeploy,pass,0,3
218.822,alive,airbag,belted,1,f,39,1997,1996,deploy,driver,1,3
136.475,alive,none,belted,0,m,34,1997,1985,unavail,driver,0,3
136.475,alive,none,belted,0,f,26,1997,1985,unavail,pass,0,3
136.475,alive,airbag,belted,1,f,44,1997,1990,deploy,driver,1,2
127.237,alive,airbag,belted,1,f,47,1997,1995,deploy,driver,1,3
79.356,alive,none,belted,0,m,19,1997,1987,unavail,driver,0,0
56.041,alive,none,belted,1,m,20,1997,1994,unavail,driver,0,1
419.418,alive,none,belted,0,f,62,1997,1988,unavail,driver,0,1
34.952,alive,none,none,0,m,61,1997,1984,unavail,driver,0,3
34.952,alive,none,none,1,f,32,1997,1988,unavail,driver,0,3
1049.537,alive,airbag,belted,1,f,51,1997,1995,nodeploy,driver,0,0
56.459,alive,none,belted,1,f,18,1997,1987,unavail,driver,0,3
56.459,alive,none,belted,1,f,16,1997,1987,unavail,pass,0,3
56.459,alive,airbag,none,1,m,20,1997,1990,deploy,driver,1,2
56.459,alive,none,none,1,m,19,1997,1990,unavail,pass,0,0
56.459,alive,none,none,0,m,42,1997,1986,unavail,driver,0,0
56.459,alive,airbag,belted,1,f,22,1997,1996,deploy,driver,1,3
76.473,alive,airbag,belted,1,m,19,1997,1994,deploy,driver,1,3
76.473,alive,airbag,belted,1,f,19,1997,1994,deploy,pass,1,3
47.538,alive,none,belted,0,f,42,1997,1981,unavail,driver,0,3
33.492,alive,airbag,belted,1,m,22,1997,1993,deploy,driver,1,3
93.147,alive,airbag,belted,1,m,25,1997,1997,deploy,pass,1,3
93.147,dead,none,none,0,f,56,1997,1987,unavail,driver,0,4
180.935,alive,none,belted,1,m,33,1997,1994,unavail,driver,0,3
26.808,alive,airbag,belted,1,m,27,1997,1995,deploy,driver,1,3
2418.956,alive,airbag,belted,0,m,32,1997,1992,nodeploy,pass,0,2
31.692,alive,none,belted,0,f,66,1997,1989,unavail,driver,0,3
31.692,dead,none,belted,0,f,86,1997,1989,unavail,pass,0,4
31.692,alive,none,none,1,m,32,1997,1987,unavail,driver,0,3
460.735,alive,none,belted,1,f,62,1997,1991,unavail,driver,0,3
38.395,alive,none,belted,0,f,62,1997,1992,unavail,driver,0,3
38.395,alive,none,belted,1,f,74,1997,1989,unavail,driver,0,3
75.847,alive,airbag,belted,0,f,60,1997,1996,deploy,driver,1,3
567.653,alive,none,belted,1,m,17,1997,1990,unavail,driver,0,0
47.304,alive,none,belted,1,f,81,1997,1988,unavail,driver,0,3
17.343,alive,airbag,belted,1,m,45,1997,1995,deploy,driver,1,3
95.742,alive,none,belted,1,f,26,1997,1992,unavail,driver,0,3
95.742,alive,airbag,belted,1,f,46,1997,1986,nodeploy,driver,0,3
2751.262,alive,airbag,belted,0,f,67,1997,1996,deploy,driver,1,2
59.713,alive,airbag,none,0,m,17,1997,1992,deploy,driver,1,3
1248.204,alive,airbag,belted,0,f,42,1997,1994,nodeploy,driver,0,2
19.004,alive,airbag,belted,0,m,20,1997,1996,nodeploy,driver,0,0
1359.849,alive,airbag,belted,1,f,38,1997,1994,deploy,driver,1,1
20.703,alive,none,belted,1,m,24,1997,1987,unavail,driver,0,0
29.514,alive,airbag,none,1,m,19,1997,1993,deploy,driver,1,3
29.514,alive,none,none,1,f,18,1997,1993,unavail,pass,0,3
18.171,alive,airbag,belted,0,f,25,1997,1997,nodeploy,driver,0,3
18.171,alive,none,none,1,m,23,1997,1983,unavail,driver,0,3
135.995,alive,none,belted,0,m,49,1997,1992,unavail,driver,0,2
135.995,alive,airbag,belted,1,m,72,1997,1990,deploy,driver,1,2
522.163,alive,none,none,1,m,22,1997,1985,unavail,pass,0,3
80.425,alive,airbag,none,1,m,29,1997,1994,deploy,driver,1,3
80.425,alive,none,belted,0,m,35,1997,1986,unavail,driver,0,3
31.151,alive,none,belted,1,m,36,1997,1987,unavail,driver,0,2
39.155,alive,none,belted,1,f,69,1997,1983,unavail,driver,0,3
39.155,alive,none,belted,0,f,51,1997,1990,unavail,driver,0,2
120.968,alive,airbag,belted,1,f,19,1997,1994,deploy,driver,1,2
120.968,alive,airbag,belted,0,f,41,1997,1997,nodeploy,driver,0,3
52.923,alive,airbag,none,0,m,60,1997,1995,nodeploy,driver,0,3
52.923,alive,airbag,belted,1,f,39,1997,1996,deploy,driver,1,3
77.87,alive,none,none,1,f,21,1997,1993,unavail,driver,0,2
77.87,dead,none,none,1,m,49,1997,1993,unavail,pass,0,4
91.058,alive,none,belted,0,f,30,1997,1994,unavail,driver,0,3
56.791,alive,none,none,1,m,46,1997,1986,unavail,driver,0,3
20.03,alive,airbag,belted,1,f,34,1997,1993,deploy,driver,1,3
2556.838,alive,none,none,0,m,17,1997,1973,unavail,driver,0,3
95.988,alive,none,belted,0,m,34,1997,1996,unavail,pass,0,1
59.866,alive,airbag,belted,1,m,52,1997,1993,deploy,driver,1,3
41.19,alive,airbag,belted,0,m,28,1997,1996,nodeploy,driver,0,2
117.704,dead,none,belted,0,m,45,1997,1981,unavail,driver,0,4
80.14,alive,airbag,none,1,m,37,1997,1996,deploy,driver,1,3
421.681,alive,none,belted,1,m,23,1997,1994,unavail,pass,0,0
421.681,alive,airbag,belted,0,f,59,1997,1991,nodeploy,driver,0,3
366.405,alive,none,belted,1,f,39,1997,1986,unavail,driver,0,1
58.967,dead,airbag,none,0,m,81,1997,1997,deploy,driver,1,4
58.967,alive,airbag,none,0,f,26,1997,1997,deploy,pass,1,1
2818.698,alive,airbag,belted,0,f,33,1997,1997,deploy,pass,1,2
159.599,alive,airbag,belted,1,f,53,1997,1995,nodeploy,driver,0,0
499.391,alive,airbag,none,0,m,47,1997,1994,nodeploy,driver,0,2
117.024,alive,none,belted,1,m,53,1997,1989,unavail,driver,0,2
117.024,alive,none,belted,0,m,83,1997,1984,unavail,driver,0,3
51.397,alive,airbag,none,0,f,40,1997,1991,nodeploy,driver,0,2
51.397,alive,none,belted,1,f,30,1997,1989,unavail,driver,0,3
53.319,alive,airbag,none,1,m,29,1997,1992,deploy,driver,1,2
49.775,alive,none,none,1,m,34,1997,1994,unavail,driver,0,3
72.388,alive,airbag,belted,1,m,40,1997,1997,deploy,driver,1,3
72.388,alive,airbag,belted,1,m,16,1997,1996,nodeploy,driver,0,0
72.388,alive,airbag,belted,1,m,16,1997,1996,nodeploy,pass,0,0
384.748,alive,none,belted,0,f,28,1997,1988,unavail,driver,0,0
74.137,alive,airbag,belted,1,f,46,1997,1992,deploy,driver,1,3
74.137,alive,airbag,belted,1,m,20,1997,1996,nodeploy,driver,0,2
638.789,alive,none,belted,1,f,17,1997,1988,unavail,driver,0,1
46.839,alive,none,belted,1,m,22,1997,1991,unavail,driver,0,1
46.839,alive,none,belted,1,f,23,1997,1991,unavail,pass,0,3
228.656,alive,none,belted,0,m,22,1997,1986,unavail,pass,0,0
228.656,alive,airbag,belted,1,f,38,1997,1997,nodeploy,pass,0,1
1648.787,alive,none,belted,0,f,16,1997,1989,unavail,driver,0,0
1648.787,alive,none,belted,0,f,17,1997,1989,unavail,pass,0,0
49.775,alive,airbag,belted,0,m,63,1997,1995,deploy,driver,1,3
49.775,alive,airbag,belted,1,f,46,1997,1992,deploy,driver,1,3
49.775,alive,airbag,belted,1,m,20,1997,1992,deploy,driver,1,1
49.775,alive,airbag,belted,1,f,68,1997,1997,nodeploy,driver,0,3
176.65,alive,airbag,belted,1,f,32,1997,1996,deploy,driver,1,1
4173.311,alive,airbag,none,0,f,42,1997,1990,nodeploy,driver,0,0
77.619,alive,none,belted,1,m,30,1997,1991,unavail,driver,0,0
77.619,alive,none,belted,0,m,26,1997,1985,unavail,driver,0,3
77.619,alive,none,belted,1,f,63,1997,1986,unavail,driver,0,2
668.783,alive,none,belted,1,f,33,1997,1988,unavail,driver,0,1
668.783,alive,none,belted,0,f,22,1997,1986,unavail,driver,0,2
49.775,alive,airbag,belted,0,f,16,1997,1996,nodeploy,driver,0,0
46.839,alive,none,belted,1,m,37,1997,1988,unavail,driver,0,0
46.839,alive,none,none,1,m,34,1997,1988,unavail,pass,0,3
726.446,alive,none,none,1,f,26,1997,1990,unavail,driver,0,2
942.794,alive,airbag,belted,1,f,52,1997,1997,deploy,driver,1,0
51.366,alive,none,none,1,f,20,1997,1992,unavail,pass,0,2
241.148,alive,airbag,belted,0,f,48,1997,1994,nodeploy,driver,0,1
241.148,alive,airbag,belted,1,f,24,1997,1997,deploy,driver,1,1
319.197,alive,airbag,belted,1,f,55,1997,1996,deploy,driver,1,1
51.366,alive,airbag,belted,1,f,20,1997,1997,deploy,driver,1,3
113.704,alive,airbag,belted,1,m,73,1997,1996,deploy,driver,1,1
299.027,alive,none,belted,1,m,19,1997,1990,unavail,driver,0,0
299.027,alive,none,belted,1,m,21,1997,1990,unavail,pass,0,0
299.027,alive,none,none,0,m,19,1997,1987,unavail,driver,0,1
299.027,alive,none,none,0,f,22,1997,1987,unavail,pass,0,1
51.836,alive,none,none,1,m,43,1997,1989,unavail,driver,0,1
51.836,alive,none,belted,1,f,22,1997,1989,unavail,driver,0,3
169.829,alive,airbag,belted,1,m,44,1997,1996,deploy,driver,1,1
169.829,alive,none,belted,1,m,47,1997,1985,unavail,driver,0,1
49.775,alive,airbag,belted,1,f,57,1997,1995,deploy,driver,1,2
49.775,alive,airbag,belted,0,m,50,1997,1996,nodeploy,driver,0,0
130.134,alive,none,belted,1,m,52,1997,1992,unavail,driver,0,2
342.237,alive,none,belted,1,f,35,1997,1983,unavail,driver,0,2
110.778,alive,airbag,belted,0,f,28,1997,1996,deploy,driver,1,3
110.778,alive,none,belted,1,m,17,1997,1986,unavail,driver,0,0
110.778,alive,airbag,belted,1,m,48,1997,1997,deploy,driver,1,2
110.778,alive,none,none,0,m,79,1997,1990,unavail,driver,0,2
291.332,alive,none,belted,0,f,44,1997,1987,unavail,driver,0,2
378.095,alive,airbag,belted,1,m,16,1997,1993,deploy,driver,1,0
51.366,dead,airbag,none,1,m,49,1997,1993,deploy,driver,1,4
46.839,alive,none,none,1,m,55,1997,1992,unavail,driver,0,0
46.839,alive,none,belted,0,f,59,1997,1984,unavail,pass,0,2
49.775,alive,airbag,belted,1,f,73,1997,1995,nodeploy,driver,0,3
49.775,alive,airbag,belted,1,f,29,1997,1997,deploy,driver,1,3
49.775,alive,airbag,belted,1,f,59,1997,1996,deploy,driver,1,0
49.775,alive,airbag,belted,1,f,91,1997,1996,deploy,pass,1,3
50.506,alive,none,belted,0,f,24,1997,1992,unavail,driver,0,3
50.506,alive,none,belted,1,m,39,1997,1990,unavail,driver,0,1
46.839,alive,none,none,1,m,71,1997,1988,unavail,driver,0,3
986.504,alive,airbag,belted,0,m,77,1997,1994,deploy,driver,1,1
986.504,alive,airbag,belted,0,f,70,1997,1994,deploy,pass,1,2
986.504,alive,none,none,1,m,34,1997,1984,unavail,driver,0,1
63.506,alive,none,none,1,m,36,1997,1990,unavail,driver,0,1
63.506,alive,none,belted,1,m,17,1997,1988,unavail,driver,0,1
51.366,dead,none,none,1,m,30,1997,1988,unavail,driver,0,4
46.839,alive,none,belted,0,m,72,1997,1988,unavail,driver,0,3
46.839,alive,none,belted,1,f,19,1997,1988,unavail,driver,0,2
417.842,alive,airbag,belted,1,m,16,1997,1992,deploy,driver,1,0
417.842,alive,airbag,belted,0,m,55,1997,1997,nodeploy,driver,0,0
242.611,alive,airbag,belted,0,m,17,1997,1997,nodeploy,driver,0,0
1749.411,alive,none,belted,1,m,38,1997,1992,unavail,driver,0,1
1749.411,alive,none,belted,0,f,21,1997,1992,unavail,driver,0,1
51.366,dead,none,none,1,m,61,1997,1989,unavail,driver,0,4
49.775,alive,airbag,belted,1,f,29,1997,1997,deploy,driver,1,0
2921.929,alive,none,belted,1,f,82,1997,1990,unavail,driver,0,1
2921.929,alive,none,belted,1,f,95,1997,1990,unavail,pass,0,1
1648.787,alive,none,belted,1,f,59,1997,1990,unavail,driver,0,0
67.547,alive,none,none,1,m,73,1997,1989,unavail,driver,0,3
985.501,alive,none,belted,0,m,57,1997,1992,unavail,driver,0,3
985.501,alive,airbag,belted,1,m,30,1997,1992,nodeploy,driver,0,0
49.775,alive,airbag,belted,1,f,19,1997,1994,deploy,driver,1,0
49.775,alive,none,none,1,f,18,1997,1994,unavail,pass,0,3
49.775,alive,none,none,1,f,26,1997,1990,unavail,driver,0,3
49.775,alive,none,belted,1,m,37,1997,1990,unavail,pass,0,2
49.775,alive,airbag,belted,1,m,46,1997,1996,deploy,driver,1,3
46.839,alive,none,none,1,f,19,1997,1990,unavail,driver,0,3
46.839,alive,none,belted,1,m,30,1997,1991,unavail,driver,0,3
49.775,alive,none,belted,0,m,59,1997,1984,unavail,driver,0,3
49.775,alive,airbag,belted,1,m,26,1997,1996,deploy,driver,1,1
49.775,alive,airbag,belted,1,m,33,1997,1996,deploy,pass,1,1
46.839,alive,none,belted,1,m,19,1997,1987,unavail,driver,0,1
4358.678,alive,none,belted,1,f,47,1997,1993,unavail,driver,0,2
329.121,alive,airbag,belted,1,m,19,1997,1997,deploy,driver,1,0
329.121,alive,airbag,belted,1,f,61,1997,1997,deploy,driver,1,2
865.547,alive,none,belted,1,f,16,1997,1992,unavail,driver,0,1
57.049,dead,airbag,none,0,m,33,1997,1994,nodeploy,driver,0,4
57.049,dead,airbag,none,0,m,29,1997,1994,nodeploy,pass,0,4
55.282,alive,none,belted,0,m,50,1997,1989,unavail,driver,0,3
55.282,alive,airbag,belted,1,m,37,1997,1996,deploy,driver,1,0
119.699,alive,none,belted,0,f,76,1997,1981,unavail,driver,0,1
119.699,alive,airbag,belted,1,m,45,1997,1996,deploy,driver,1,2
726.528,alive,airbag,belted,0,m,20,1997,1995,nodeploy,driver,0,0
2139.237,alive,none,belted,0,m,70,1997,1988,unavail,driver,0,0
65.916,alive,none,belted,0,m,42,1997,1986,unavail,driver,0,3
65.916,alive,airbag,belted,1,m,57,1997,1995,deploy,driver,1,0
65.916,alive,airbag,belted,1,f,56,1997,1995,deploy,pass,1,3
34.053,alive,airbag,belted,1,m,40,1997,1995,deploy,driver,1,0
685.755,alive,none,belted,0,f,35,1997,1989,unavail,driver,0,1
927.823,alive,none,belted,0,m,20,1997,1991,unavail,driver,0,0
423.713,alive,airbag,none,0,f,20,1997,1995,nodeploy,driver,0,0
423.713,alive,airbag,belted,0,f,20,1997,1995,nodeploy,pass,0,0
573.281,alive,airbag,belted,1,f,65,1997,1994,nodeploy,pass,0,1
31.342,alive,airbag,belted,1,m,30,1997,1995,deploy,pass,1,1
30.801,alive,none,none,1,m,40,1997,1989,unavail,driver,0,3
55.613,alive,none,belted,1,m,16,1997,1990,unavail,driver,0,0
55.613,alive,airbag,belted,1,m,68,1997,1991,deploy,driver,1,3
55.613,dead,none,none,1,f,91,1997,1991,unavail,pass,0,4
60.424,alive,none,belted,1,f,42,1997,1993,unavail,driver,0,0
3495.253,alive,none,belted,0,m,27,1997,1986,unavail,driver,0,0
33.621,alive,airbag,none,1,m,77,1997,1993,deploy,driver,1,2
34.053,alive,none,belted,0,f,25,1997,1991,unavail,driver,0,3
1401.25,alive,none,belted,1,f,74,1997,1986,unavail,driver,0,2
34.053,alive,airbag,none,0,m,25,1997,1995,nodeploy,driver,0,3
2471.039,alive,airbag,belted,0,f,64,1997,1995,nodeploy,driver,0,0
64.012,alive,airbag,belted,1,f,86,1997,1994,deploy,driver,1,2
472.733,alive,airbag,none,0,f,17,1997,1997,nodeploy,pass,0,1
253.806,alive,airbag,belted,0,m,16,1997,1996,nodeploy,driver,0,1
253.806,alive,airbag,belted,0,m,16,1997,1996,nodeploy,pass,0,2
433.621,alive,none,none,1,f,27,1997,1990,unavail,driver,0,2
4792.585,alive,airbag,belted,1,m,73,1997,1994,nodeploy,driver,0,0
34.073,alive,none,belted,1,m,55,1997,1992,unavail,driver,0,3
34.073,alive,none,belted,1,m,18,1997,1989,unavail,pass,0,3
30.29,alive,none,belted,1,m,65,1997,1988,unavail,driver,0,2
30.29,alive,airbag,belted,1,f,58,1997,1992,nodeploy,pass,0,3
34.053,alive,none,none,1,m,34,1997,1986,unavail,driver,0,0
1471.775,alive,none,belted,1,m,23,1997,1985,unavail,driver,0,0
49.433,alive,none,none,1,m,18,1997,1989,unavail,driver,0,3
250.661,alive,airbag,belted,0,f,54,1997,1995,deploy,driver,1,1
31.342,dead,airbag,none,1,f,47,1997,1997,deploy,driver,1,4
31.342,dead,airbag,none,1,m,38,1997,1997,deploy,pass,1,4
34.053,alive,airbag,belted,0,f,27,1997,1992,nodeploy,pass,0,1
34.053,alive,airbag,belted,1,m,57,1997,1994,deploy,pass,1,1
34.053,alive,airbag,belted,1,m,46,1997,1995,nodeploy,driver,0,3
34.053,alive,airbag,belted,1,f,40,1997,1995,nodeploy,pass,0,3
121.328,alive,none,belted,0,m,23,1997,1992,unavail,driver,0,3
50.838,dead,airbag,belted,0,m,33,1997,1995,deploy,driver,1,4
50.838,dead,airbag,belted,0,f,31,1997,1995,deploy,pass,1,4
50.838,alive,none,belted,1,m,52,1997,1986,unavail,driver,0,1
50.838,dead,none,none,0,m,25,1997,1976,unavail,driver,0,4
50.838,alive,none,none,1,m,19,1997,1987,unavail,driver,0,2
30.29,alive,none,belted,1,f,22,1997,1986,unavail,driver,0,1
564.174,alive,none,belted,1,m,20,1997,1989,unavail,driver,0,1
1157.677,alive,airbag,belted,1,m,26,1997,1990,nodeploy,driver,0,0
30.29,alive,airbag,none,0,m,83,1997,1990,nodeploy,driver,0,3
55.074,alive,none,none,0,m,28,1997,1989,unavail,driver,0,0
55.074,alive,none,none,1,m,22,1997,1986,unavail,driver,0,1
55.074,alive,none,none,1,f,24,1997,1986,unavail,pass,0,3
31.342,alive,none,none,1,m,48,1997,1990,unavail,driver,0,3
811.33,alive,none,none,1,f,19,1997,1990,unavail,pass,0,2
194.139,alive,airbag,belted,1,f,31,1997,1995,deploy,driver,1,1
194.139,alive,none,belted,1,m,64,1997,1983,unavail,driver,0,2
448.763,alive,airbag,belted,1,m,24,1997,1995,nodeploy,driver,0,1
680.606,alive,none,belted,1,m,27,1997,1986,unavail,driver,0,0
680.606,alive,none,none,0,f,66,1997,1989,unavail,driver,0,0
31.342,alive,airbag,belted,1,m,57,1997,1996,deploy,driver,1,6
31.342,alive,none,belted,0,f,66,1997,1994,unavail,pass,0,1
341.832,alive,airbag,belted,1,m,30,1997,1995,nodeploy,driver,0,2
341.832,alive,airbag,belted,0,f,20,1997,1996,deploy,driver,1,1
584.012,alive,none,none,0,m,32,1997,1987,unavail,driver,0,0
584.012,alive,none,belted,1,m,56,1997,1987,unavail,driver,0,1
790.164,alive,none,none,1,f,20,1997,1980,unavail,pass,0,0
1198.384,alive,airbag,belted,0,m,71,1997,1992,nodeploy,driver,0,0
333.313,alive,airbag,none,1,m,17,1997,1995,deploy,driver,1,2
770.472,alive,none,belted,1,m,60,1997,1974,unavail,driver,0,0
1168.518,alive,airbag,belted,1,f,16,1997,1991,deploy,driver,1,0
30.29,alive,none,belted,1,m,29,1997,1991,unavail,pass,0,0
854.675,alive,airbag,none,1,m,77,1997,1991,deploy,driver,1,2
376.876,alive,none,belted,1,f,45,1997,1987,unavail,driver,0,2
376.876,alive,none,belted,1,m,31,1997,1987,unavail,pass,0,0
376.876,alive,none,belted,1,f,42,1997,1986,unavail,driver,0,1
6699.664,alive,none,none,1,m,53,1997,1989,unavail,driver,0,0
34.053,alive,airbag,belted,0,f,16,1997,1994,deploy,driver,1,3
34.053,alive,none,belted,1,f,37,1997,1989,unavail,pass,0,3
34.053,alive,none,belted,1,m,41,1997,1993,unavail,driver,0,0
34.053,alive,none,belted,1,m,25,1997,1993,unavail,pass,0,0
30.29,alive,none,none,1,m,17,1997,1985,unavail,driver,0,3
34.053,alive,airbag,belted,0,m,78,1997,1995,nodeploy,driver,0,3
34.053,dead,airbag,belted,0,f,78,1997,1995,nodeploy,pass,0,3
30.29,alive,airbag,belted,1,m,53,1997,1995,nodeploy,driver,0,2
519.565,alive,airbag,none,0,m,37,1997,1991,nodeploy,driver,0,2
1066.14,alive,none,belted,1,f,18,1997,1993,unavail,driver,0,0
30.29,alive,none,belted,1,f,82,1997,1990,unavail,driver,0,3
30.29,alive,none,none,0,f,26,1997,1984,unavail,driver,0,3
30.29,alive,none,none,0,f,28,1997,1984,unavail,pass,0,2
30.29,alive,none,none,1,m,19,1997,1975,unavail,driver,0,1
30.29,alive,none,belted,1,f,45,1997,1994,unavail,pass,0,2
647.269,alive,airbag,belted,0,m,21,1997,1996,nodeploy,pass,0,0
1328.187,alive,none,none,1,f,47,1997,1978,unavail,pass,0,0
31.342,dead,airbag,belted,0,f,75,1997,1994,nodeploy,driver,0,4
30.29,alive,airbag,belted,0,f,36,1997,1996,nodeploy,pass,0,0
30.29,alive,none,belted,1,m,32,1997,1993,unavail,driver,0,0
256.497,alive,none,belted,0,f,17,1997,1991,unavail,driver,0,0
256.497,alive,airbag,belted,1,m,76,1997,1994,nodeploy,driver,0,0
438.219,alive,none,belted,1,m,36,1997,1979,unavail,driver,0,1
31.642,alive,none,none,1,f,34,1997,1989,unavail,driver,0,2
31.642,alive,none,belted,0,m,73,1997,1987,unavail,driver,0,3
31.642,dead,none,belted,1,f,32,1997,1991,unavail,driver,0,4
34.379,alive,none,belted,1,f,21,1997,1992,unavail,driver,0,3
40.773,alive,none,none,1,m,59,1997,1981,unavail,driver,0,3
30.29,alive,airbag,belted,1,m,40,1997,1991,deploy,driver,1,0
30.29,alive,none,belted,0,m,68,1997,1993,unavail,driver,0,3
30.29,alive,none,belted,0,f,25,1997,1993,unavail,pass,0,0
426.983,alive,airbag,none,1,m,18,1997,1994,nodeploy,driver,0,2
